광역지자체,자치구,연월,주기,지표명,값,단위
부산,,2011-01,분기,취업자 (천명),1583.7,
부산,,2011-04,분기,15세이상인구 (천명),2965,
부산,,2011-04,분기,경제활동인구 (천명),1692.7,
부산,,2011-04,분기,경제활동참가율 (％),57.1,
부산,,2011-04,분기,고용률 (%),55,
부산,,2011-04,분기,비경제활동인구 (천명),1272.3,
부산,,2011-04,분기,실업률 (％),3.6,
부산,,2011-04,분기,실업자 (천명),61.5,
부산,,2011-04,분기,취업자 (천명),1631.1,
부산,,2011-07,분기,15세이상인구 (천명),2965.6,
부산,,2011-07,분기,경제활동인구 (천명),1655.3,
부산,,2011-07,분기,경제활동참가율 (％),55.8,
부산,,2011-07,분기,고용률 (%),54.1,
부산,,2011-07,분기,비경제활동인구 (천명),1310.3,
부산,,2011-07,분기,실업률 (％),3.1,
부산,,2011-07,분기,실업자 (천명),51.2,
부산,,2011-07,분기,취업자 (천명),1604.1,
부산,,2011-10,분기,15세이상인구 (천명),2968.5,
부산,,2011-10,분기,경제활동인구 (천명),1710.6,
부산,,2011-10,분기,경제활동참가율 (％),57.6,
부산,,2011-10,분기,고용률 (%),55.4,
부산,,2011-10,분기,비경제활동인구 (천명),1257.9,
부산,,2011-10,분기,실업률 (％),3.8,
부산,,2011-10,분기,실업자 (천명),65.6,
부산,,2011-10,분기,취업자 (천명),1645,
부산,,2012-01,분기,15세이상인구 (천명),2968,
부산,,2012-01,분기,경제활동인구 (천명),1721.9,
부산,,2012-01,분기,경제활동참가율 (％),58,
부산,,2012-01,분기,고용률 (%),55.7,
부산,,2012-01,분기,비경제활동인구 (천명),1246.1,
부산,,2012-01,분기,실업률 (％),4,
부산,,2012-01,분기,실업자 (천명),68.7,
부산,,2012-01,분기,취업자 (천명),1653.2,
부산,,2012-04,분기,15세이상인구 (천명),2968,
부산,,2012-04,분기,경제활동인구 (천명),1747.1,
부산,,2012-04,분기,경제활동참가율 (％),58.9,
부산,,2012-04,분기,고용률 (%),56.7,
부산,,2012-04,분기,비경제활동인구 (천명),1220.8,
부산,,2012-04,분기,실업률 (％),3.7,
부산,,2012-04,분기,실업자 (천명),64.4,
부산,,2012-04,분기,취업자 (천명),1682.8,
부산,,2012-07,분기,15세이상인구 (천명),2968.7,
부산,,2012-07,분기,경제활동인구 (천명),1723.8,
부산,,2012-07,분기,경제활동참가율 (％),58.1,
부산,,2012-07,분기,고용률 (%),56,
부산,,2012-07,분기,비경제활동인구 (천명),1245,
부산,,2012-07,분기,실업률 (％),3.6,
부산,,2012-07,분기,실업자 (천명),62.1,
부산,,2012-07,분기,취업자 (천명),1661.7,
부산,,2012-10,분기,15세이상인구 (천명),2972.4,
부산,,2012-10,분기,경제활동인구 (천명),1734.8,
부산,,2012-10,분기,경제활동참가율 (％),58.4,
부산,,2012-10,분기,고용률 (%),56,
부산,,2012-10,분기,비경제활동인구 (천명),1237.6,
부산,,2012-10,분기,실업률 (％),4,
부산,,2012-10,분기,실업자 (천명),70.2,
부산,,2012-10,분기,취업자 (천명),1664.6,
부산,,2021-01,반기(구합산),15세이상인구 (천명),2950.1,
부산,,2021-01,반기(구합산),경제활동인구 (천명),1608.9,
부산,,2021-01,반기(구합산),비경제활동인구 (천명),1341.0,
부산,,2021-01,반기(구합산),실업자 (천명),83.7,
부산,,2021-01,반기(구합산),취업자 (천명),1525.4,
부산,,2021-07,반기(구합산),15세이상인구 (천명),2948.0,
부산,,2021-07,반기(구합산),경제활동인구 (천명),1648.1,
부산,,2021-07,반기(구합산),비경제활동인구 (천명),1299.8,
부산,,2021-07,반기(구합산),실업자 (천명),72.8,
부산,,2021-07,반기(구합산),취업자 (천명),1575.5,
부산,,2022-01,반기(구합산),15세이상인구 (천명),2942.5,
부산,,2022-01,반기(구합산),경제활동인구 (천명),1643.4,
부산,,2022-01,반기(구합산),비경제활동인구 (천명),1299.0,
부산,,2022-01,반기(구합산),실업자 (천명),56.4,
부산,,2022-01,반기(구합산),취업자 (천명),1587.0,
부산,,2022-07,반기(구합산),15세이상인구 (천명),2933.6,
부산,,2022-07,반기(구합산),경제활동인구 (천명),1661.3,
부산,,2022-07,반기(구합산),비경제활동인구 (천명),1272.6,
부산,,2022-07,반기(구합산),실업자 (천명),66.6,
부산,,2022-07,반기(구합산),취업자 (천명),1594.5,
부산,,2023-01,반기(구합산),15세이상인구 (천명),2931.8,
부산,,2023-01,반기(구합산),경제활동인구 (천명),1678.6,
부산,,2023-01,반기(구합산),비경제활동인구 (천명),1253.2,
부산,,2023-01,반기(구합산),실업자 (천명),73.0,
부산,,2023-01,반기(구합산),취업자 (천명),1605.7,
부산,,2023-07,반기(구합산),15세이상인구 (천명),2928.1,
부산,,2023-07,반기(구합산),경제활동인구 (천명),1696.0,
부산,,2023-07,반기(구합산),비경제활동인구 (천명),1232.0,
부산,,2023-07,반기(구합산),실업자 (천명),69.1,
부산,,2023-07,반기(구합산),취업자 (천명),1627.3,
부산,,2024-01,반기(구합산),15세이상인구 (천명),2922.8,
부산,,2024-01,반기(구합산),경제활동인구 (천명),1721.7,
부산,,2024-01,반기(구합산),비경제활동인구 (천명),1201.0,
부산,,2024-01,반기(구합산),실업자 (천명),77.7,
부산,,2024-01,반기(구합산),취업자 (천명),1643.9,
부산,,2024-07,반기(구합산),15세이상인구 (천명),2915.9,
부산,,2024-07,반기(구합산),경제활동인구 (천명),1696.3,
부산,,2024-07,반기(구합산),비경제활동인구 (천명),1220.0,
부산,,2024-07,반기(구합산),실업자 (천명),49.6,
부산,,2024-07,반기(구합산),취업자 (천명),1646.3,
부산,,2025-01,반기(구합산),15세이상인구 (천명),2910.4,
부산,,2025-01,반기(구합산),경제활동인구 (천명),1685.7,
부산,,2025-01,반기(구합산),비경제활동인구 (천명),1224.6,
부산,,2025-01,반기(구합산),실업자 (천명),54.8,
부산,,2025-01,반기(구합산),취업자 (천명),1630.9,
부산,,2025-07,반기(구합산),15세이상인구 (천명),2903.5,
부산,,2025-07,반기(구합산),경제활동인구 (천명),1672.1,
부산,,2025-07,반기(구합산),비경제활동인구 (천명),1231.6,
부산,,2025-07,반기(구합산),실업자 (천명),61.2,
부산,,2025-07,반기(구합산),취업자 (천명),1610.8,
부산,,2026-01,반기(구합산),15세이상인구 (천명),2901.0,
부산,,2026-01,반기(구합산),경제활동인구 (천명),1673.6,
부산,,2026-01,반기(구합산),비경제활동인구 (천명),1227.4,
부산,,2026-01,반기(구합산),실업자 (천명),52.6,
부산,,2026-01,반기(구합산),취업자 (천명),1621.1,
서울,,2008-01,연간,15세이상인구 (천명),8474.2,
서울,,2008-01,연간,경제활동인구 (천명),5258.6,
서울,,2008-01,연간,경제활동참가율 (％),62.1,
서울,,2008-01,연간,고용률 (%),59.8,
서울,,2008-01,연간,비경제활동인구 (천명),3215.5,
서울,,2008-01,연간,실업률 (％),3.7,
서울,,2008-01,연간,실업자 (천명),192.8,
서울,,2008-01,연간,취업자 (천명),5065.8,
서울,,2009-01,연간,15세이상인구 (천명),8529.1,
서울,,2009-01,연간,경제활동인구 (천명),5181.5,
서울,,2009-01,연간,경제활동참가율 (％),60.8,
서울,,2009-01,연간,고용률 (%),58.4,
서울,,2009-01,연간,비경제활동인구 (천명),3347.6,
서울,,2009-01,연간,실업률 (％),3.8,
서울,,2009-01,연간,실업자 (천명),198.5,
서울,,2009-01,연간,취업자 (천명),4983,
서울,,2010-01,연간,15세이상인구 (천명),8544.8,
서울,,2010-01,연간,경제활동인구 (천명),5308.6,
서울,,2010-01,연간,경제활동참가율 (％),62.1,
서울,,2010-01,연간,고용률 (%),59.4,
서울,,2010-01,연간,비경제활동인구 (천명),3236.2,
서울,,2010-01,연간,실업률 (％),4.3,
서울,,2010-01,연간,실업자 (천명),230.6,
서울,,2010-01,연간,취업자 (천명),5078,
서울,,2011-01,분기,15세이상인구 (천명),8570.7,
서울,,2011-01,분기,경제활동인구 (천명),5398.5,
서울,,2011-01,분기,경제활동참가율 (％),63,
서울,,2011-01,분기,고용률 (%),59.6,
서울,,2011-01,분기,비경제활동인구 (천명),3172.2,
서울,,2011-01,분기,실업률 (％),5.4,
서울,,2011-01,분기,실업자 (천명),291.9,
서울,,2011-01,분기,취업자 (천명),5106.7,
서울,,2011-04,분기,15세이상인구 (천명),8577.4,
서울,,2011-04,분기,경제활동인구 (천명),5470.4,
서울,,2011-04,분기,경제활동참가율 (％),63.8,
서울,,2011-04,분기,고용률 (%),61,
서울,,2011-04,분기,비경제활동인구 (천명),3107,
서울,,2011-04,분기,실업률 (％),4.4,
서울,,2011-04,분기,실업자 (천명),241.5,
서울,,2011-04,분기,취업자 (천명),5229,
서울,,2011-07,분기,15세이상인구 (천명),8579,
서울,,2011-07,분기,경제활동인구 (천명),5359,
서울,,2011-07,분기,경제활동참가율 (％),62.5,
서울,,2011-07,분기,고용률 (%),59.7,
서울,,2011-07,분기,비경제활동인구 (천명),3220,
서울,,2011-07,분기,실업률 (％),4.4,
서울,,2011-07,분기,실업자 (천명),237.3,
서울,,2011-07,분기,취업자 (천명),5121.8,
서울,,2011-10,분기,15세이상인구 (천명),8587.2,
서울,,2011-10,분기,경제활동인구 (천명),5359.3,
서울,,2011-10,분기,경제활동참가율 (％),62.4,
서울,,2011-10,분기,고용률 (%),59.7,
서울,,2011-10,분기,비경제활동인구 (천명),3227.9,
서울,,2011-10,분기,실업률 (％),4.3,
서울,,2011-10,분기,실업자 (천명),229,
서울,,2011-10,분기,취업자 (천명),5130.3,
서울,,2012-01,분기,15세이상인구 (천명),8586.4,
서울,,2012-01,분기,경제활동인구 (천명),5386.7,
서울,,2012-01,분기,경제활동참가율 (％),62.7,
서울,,2012-01,분기,고용률 (%),59.7,
서울,,2012-01,분기,비경제활동인구 (천명),3199.7,
서울,,2012-01,분기,실업률 (％),4.8,
서울,,2012-01,분기,실업자 (천명),258.3,
서울,,2012-01,분기,취업자 (천명),5128.4,
서울,,2012-04,분기,15세이상인구 (천명),8586.8,
서울,,2012-04,분기,경제활동인구 (천명),5447.6,
서울,,2012-04,분기,경제활동참가율 (％),63.4,
서울,,2012-04,분기,고용률 (%),60.8,
서울,,2012-04,분기,비경제활동인구 (천명),3139.2,
서울,,2012-04,분기,실업률 (％),4.2,
서울,,2012-04,분기,실업자 (천명),230.8,
서울,,2012-04,분기,취업자 (천명),5216.9,
서울,,2012-07,분기,15세이상인구 (천명),8584.9,
서울,,2012-07,분기,경제활동인구 (천명),5360.1,
서울,,2012-07,분기,경제활동참가율 (％),62.4,
서울,,2012-07,분기,고용률 (%),59.9,
서울,,2012-07,분기,비경제활동인구 (천명),3224.8,
서울,,2012-07,분기,실업률 (％),4,
서울,,2012-07,분기,실업자 (천명),215.3,
서울,,2012-07,분기,취업자 (천명),5144.9,
서울,,2012-10,분기,15세이상인구 (천명),8589.8,
서울,,2012-10,분기,경제활동인구 (천명),5275.5,
서울,,2012-10,분기,경제활동참가율 (％),61.4,
서울,,2012-10,분기,고용률 (%),59.3,
서울,,2012-10,분기,비경제활동인구 (천명),3314.3,
서울,,2012-10,분기,실업률 (％),3.4,
서울,,2012-10,분기,실업자 (천명),179.6,
서울,,2012-10,분기,취업자 (천명),5096,
서울,,2021-01,반기(구합산),15세이상인구 (천명),8538.2,
서울,,2021-01,반기(구합산),경제활동인구 (천명),5010.0,
서울,,2021-01,반기(구합산),비경제활동인구 (천명),3528.3,
서울,,2021-01,반기(구합산),실업자 (천명),263.0,
서울,,2021-01,반기(구합산),취업자 (천명),4747.2,
서울,,2021-07,반기(구합산),15세이상인구 (천명),8524.9,
서울,,2021-07,반기(구합산),경제활동인구 (천명),5045.9,
서울,,2021-07,반기(구합산),비경제활동인구 (천명),3479.0,
서울,,2021-07,반기(구합산),실업자 (천명),225.8,
서울,,2021-07,반기(구합산),취업자 (천명),4820.0,
서울,,2022-01,반기(구합산),15세이상인구 (천명),8476.9,
서울,,2022-01,반기(구합산),경제활동인구 (천명),5085.1,
서울,,2022-01,반기(구합산),비경제활동인구 (천명),3391.7,
서울,,2022-01,반기(구합산),실업자 (천명),206.8,
서울,,2022-01,반기(구합산),취업자 (천명),4878.1,
서울,,2022-07,반기(구합산),15세이상인구 (천명),8447.8,
서울,,2022-07,반기(구합산),경제활동인구 (천명),5102.2,
서울,,2022-07,반기(구합산),비경제활동인구 (천명),3345.3,
서울,,2022-07,반기(구합산),실업자 (천명),192.3,
서울,,2022-07,반기(구합산),취업자 (천명),4909.7,
서울,,2023-01,반기(구합산),15세이상인구 (천명),8465.7,
서울,,2023-01,반기(구합산),경제활동인구 (천명),5161.8,
서울,,2023-01,반기(구합산),비경제활동인구 (천명),3304.1,
서울,,2023-01,반기(구합산),실업자 (천명),179.0,
서울,,2023-01,반기(구합산),취업자 (천명),4982.8,
서울,,2023-07,반기(구합산),15세이상인구 (천명),8473.9,
서울,,2023-07,반기(구합산),경제활동인구 (천명),5190.6,
서울,,2023-07,반기(구합산),비경제활동인구 (천명),3283.2,
서울,,2023-07,반기(구합산),실업자 (천명),186.8,
서울,,2023-07,반기(구합산),취업자 (천명),5003.9,
서울,,2024-01,반기(구합산),15세이상인구 (천명),8472.3,
서울,,2024-01,반기(구합산),경제활동인구 (천명),5256.6,
서울,,2024-01,반기(구합산),비경제활동인구 (천명),3215.5,
서울,,2024-01,반기(구합산),실업자 (천명),209.4,
서울,,2024-01,반기(구합산),취업자 (천명),5047.6,
서울,,2024-07,반기(구합산),15세이상인구 (천명),8466.7,
서울,,2024-07,반기(구합산),경제활동인구 (천명),5203.0,
서울,,2024-07,반기(구합산),비경제활동인구 (천명),3263.5,
서울,,2024-07,반기(구합산),실업자 (천명),187.4,
서울,,2024-07,반기(구합산),취업자 (천명),5015.8,
서울,,2025-01,반기(구합산),15세이상인구 (천명),8450.5,
서울,,2025-01,반기(구합산),경제활동인구 (천명),5221.3,
서울,,2025-01,반기(구합산),비경제활동인구 (천명),3229.3,
서울,,2025-01,반기(구합산),실업자 (천명),216.9,
서울,,2025-01,반기(구합산),취업자 (천명),5004.1,
서울,,2025-07,반기(구합산),15세이상인구 (천명),8445.8,
서울,,2025-07,반기(구합산),경제활동인구 (천명),5183.9,
서울,,2025-07,반기(구합산),비경제활동인구 (천명),3262.0,
서울,,2025-07,반기(구합산),실업자 (천명),187.5,
서울,,2025-07,반기(구합산),취업자 (천명),4996.6,
서울,,2026-01,반기(구합산),15세이상인구 (천명),8452.8,
서울,,2026-01,반기(구합산),경제활동인구 (천명),5193.9,
서울,,2026-01,반기(구합산),비경제활동인구 (천명),3258.9,
서울,,2026-01,반기(구합산),실업자 (천명),212.6,
서울,,2026-01,반기(구합산),취업자 (천명),4981.5,
서울,강남구,2021-01,반기,15~64세 고용률 (%),63.6,
서울,강남구,2021-01,반기,15세이상인구 (천명),439.8,
서울,강남구,2021-01,반기,경제활동인구 (천명),262.4,
서울,강남구,2021-01,반기,경제활동참가율 (％),59.7,
서울,강남구,2021-01,반기,고용률 (%),56.9,
서울,강남구,2021-01,반기,비경제활동인구 (천명),177.3,
서울,강남구,2021-01,반기,실업률 (％),4.7,
서울,강남구,2021-01,반기,실업자 (천명),12.4,
서울,강남구,2021-01,반기,취업자 (천명),250,
서울,강남구,2021-07,반기,15~64세 고용률 (%),65.2,
서울,강남구,2021-07,반기,15세이상인구 (천명),444.3,
서울,강남구,2021-07,반기,경제활동인구 (천명),267.4,
서울,강남구,2021-07,반기,경제활동참가율 (％),60.2,
서울,강남구,2021-07,반기,고용률 (%),57.9,
서울,강남구,2021-07,반기,비경제활동인구 (천명),176.9,
서울,강남구,2021-07,반기,실업률 (％),3.9,
서울,강남구,2021-07,반기,실업자 (천명),10.4,
서울,강남구,2021-07,반기,취업자 (천명),257,
서울,강남구,2022-01,반기,15~64세 고용률 (%),65.2,
서울,강남구,2022-01,반기,15세이상인구 (천명),442.3,
서울,강남구,2022-01,반기,경제활동인구 (천명),264.4,
서울,강남구,2022-01,반기,경제활동참가율 (％),59.8,
서울,강남구,2022-01,반기,고용률 (%),57.8,
서울,강남구,2022-01,반기,비경제활동인구 (천명),177.9,
서울,강남구,2022-01,반기,실업률 (％),3.3,
서울,강남구,2022-01,반기,실업자 (천명),8.8,
서울,강남구,2022-01,반기,취업자 (천명),255.6,
서울,강남구,2022-07,반기,15~64세 고용률 (%),64.2,
서울,강남구,2022-07,반기,15세이상인구 (천명),438.1,
