광역지자체,자치구,연월,세대수
제주,,2012-03,229079
제주,,2012-04,229418
제주,,2012-05,229862
제주,,2012-06,230230
제주,,2012-07,230679
제주,,2012-08,231011
제주,,2012-09,231295
제주,,2012-10,231648
제주,,2012-11,231980
제주,,2012-12,232141
제주,,2013-01,232399
제주,,2013-02,233083
제주,,2013-03,233714
제주,,2013-04,234350
제주,,2013-05,234807
제주,,2013-06,235239
제주,,2013-07,235826
제주,,2013-08,236362
제주,,2013-09,236867
제주,,2013-10,237498
제주,,2013-11,237959
제주,,2013-12,238465
제주,,2014-01,238894
제주,,2014-02,239690
제주,,2014-03,240259
제주,,2014-04,240933
제주,,2014-05,241639
제주,,2014-06,242291
제주,,2014-07,242954
제주,,2014-08,243572
제주,,2014-09,244175
제주,,2014-10,244973
제주,,2014-11,245713
제주,,2014-12,246516
제주,,2015-01,247053
제주,,2015-02,247851
제주,,2015-03,248765
제주,,2015-04,249685
제주,,2015-05,250572
제주,,2015-06,251478
제주,,2015-07,252496
제주,,2015-08,253325
제주,,2015-09,254270
제주,,2015-10,255289
제주,,2015-11,256076
제주,,2015-12,256928
제주,,2016-01,257534
제주,,2016-02,258553
제주,,2016-03,259688
제주,,2016-04,260848
제주,,2016-05,261897
제주,,2016-06,262660
제주,,2016-07,263554
제주,,2016-08,264314
제주,,2016-09,265005
제주,,2016-10,265681
제주,,2016-11,266331
제주,,2016-12,266972
제주,,2017-01,267610
제주,,2017-02,268669
제주,,2017-03,269576
제주,,2017-04,270354
제주,,2017-05,271295
제주,,2017-06,271902
제주,,2017-07,272969
제주,,2017-08,274133
제주,,2017-09,275322
제주,,2017-10,276411
제주,,2017-11,277415
제주,,2017-12,278203
제주,,2018-01,278955
제주,,2018-02,279817
제주,,2018-03,280910
제주,,2018-04,281668
제주,,2018-05,282556
제주,,2018-06,283304
제주,,2018-07,284081
제주,,2018-08,284907
제주,,2018-09,285467
제주,,2018-10,286281
제주,,2018-11,286796
제주,,2018-12,287104
제주,,2019-01,287576
제주,,2019-02,288143
제주,,2019-03,288883
제주,,2019-04,289484
제주,,2019-05,290151
제주,,2019-06,290621
제주,,2019-07,291173
제주,,2019-08,291630
제주,,2019-09,291976
제주,,2019-10,292412
제주,,2019-11,292720
제주,,2019-12,293155
제주,,2020-01,293362
제주,,2020-02,293932
제주,,2020-03,294297
제주,,2020-04,295387
제주,,2020-05,296803
제주,,2020-06,297669
제주,,2020-07,298347
제주,,2020-08,299051
제주,,2020-09,299807
제주,,2020-10,300540
제주,,2020-11,301100
제주,,2020-12,302033
제주,,2021-01,302473
제주,,2021-02,303203
제주,,2021-03,302580
제주,,2021-04,303191
제주,,2021-05,303845
제주,,2021-06,304353
제주,,2021-07,305044
제주,,2021-08,305517
제주,,2021-09,306252
제주,,2021-10,306741
제주,,2021-11,307266
제주,,2021-12,307529
제주,,2022-01,307819
제주,,2022-02,308530
제주,,2022-03,308988
제주,,2022-04,309322
제주,,2022-05,309822
제주,,2022-06,310265
제주,,2022-07,310747
제주,,2022-08,311272
제주,,2022-09,311115
제주,,2022-10,311251
제주,,2022-11,311303
제주,,2022-12,311355
제주,,2023-01,311360
제주,,2023-02,311801
제주,,2023-03,312326
제주,,2023-04,312612
제주,,2023-05,312869
제주,,2023-06,312910
제주,,2023-07,313030
제주,,2023-08,313081
제주,,2023-09,313265
제주,,2023-10,313291
제주,,2023-11,313269
제주,,2023-12,313155
제주,,2024-01,313050
제주,,2024-02,313304
제주,,2024-03,313626
제주,,2024-04,313797
제주,,2024-05,314094
제주,,2024-06,314321
제주,,2024-07,314519
제주,,2024-08,314663
제주,,2024-09,314753
제주,,2024-10,314812
제주,,2024-11,314850
제주,,2024-12,314862
제주,,2025-01,314683
제주,,2025-02,314861
제주,,2025-03,315036
제주,,2025-04,315066
제주,,2025-05,315116
제주,,2025-06,315049
제주,,2025-07,315192
제주,,2025-08,315323
제주,,2025-09,315381
제주,,2025-10,315408
제주,,2025-11,315343
제주,,2025-12,315462
제주,,2026-01,315328
제주,,2026-02,315673
제주,,2026-03,316261
제주,,2026-04,316751
제주,,2026-05,317137
제주,,2026-06,317317
제주,,2026-07,317486
제주,,2026-08,317767
충남,,2011-01,854411
충남,,2011-02,855359
충남,,2011-03,857939
충남,,2011-04,859394
충남,,2011-05,860847
충남,,2011-06,861862
충남,,2011-07,862721
충남,,2011-08,863680
충남,,2011-09,864902
충남,,2011-10,866120
충남,,2011-11,867345
충남,,2011-12,868768
충남,,2012-01,869373
충남,,2012-02,871275
충남,,2012-03,872725
충남,,2012-04,874056
충남,,2012-05,875362
충남,,2012-06,876728
충남,,2012-07,838007
충남,,2012-08,838591
충남,,2012-09,839306
충남,,2012-10,840234
충남,,2012-11,841427
충남,,2012-12,842446
충남,,2013-01,843309
충남,,2013-02,844895
충남,,2013-03,846337
충남,,2013-04,847856
충남,,2013-05,849206
충남,,2013-06,850636
충남,,2013-07,851630
충남,,2013-08,852765
충남,,2013-09,854028
충남,,2013-10,855600
충남,,2013-11,856606
충남,,2013-12,857699
충남,,2014-01,858444
충남,,2014-02,860214
충남,,2014-03,862148
충남,,2014-04,863877
충남,,2014-05,865343
충남,,2014-06,866215
충남,,2014-07,867154
충남,,2014-08,867894
충남,,2014-09,868622
충남,,2014-10,869661
충남,,2014-11,870564
충남,,2014-12,871459
충남,,2015-01,872450
충남,,2015-02,873322
충남,,2015-03,874928
충남,,2015-04,876141
충남,,2015-05,877228
충남,,2015-06,878544
충남,,2015-07,879221
충남,,2015-08,880885
충남,,2015-09,881841
충남,,2015-10,883134
충남,,2015-11,884328
충남,,2015-12,885968
충남,,2016-01,886646
충남,,2016-02,888314
충남,,2016-03,889500
충남,,2016-04,890469
충남,,2016-05,892166
충남,,2016-06,893684
충남,,2016-07,894529
충남,,2016-08,895543
충남,,2016-09,896927
